brand,model,top_speed_kmh,battery_capacity_kWh,battery_type,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drivetrain,segment,length_mm,width_mm,height_mm,car_body_type,source_url,efficiency_score,range_per_kwh,performance_index
Lexus,UX 300e,160,64.0,Lithium-ion,96.0,300.0,145,340,7.5,35.0,CHAdeMO,0.0,316,5,FWD,JC - Medium,4495,1840,1545,SUV,https://ev-database.org/car/1943/Lexus-UX-300e,6.896551724137931,5.3125,40.0
Lotus,Eletre,250,109.0,Lithium-ion,485.29347826086956,710.0,204,495,4.5,259.0,CCS,2250.0,611,5,AWD,JF - Luxury,5103,2019,1630,SUV,https://ev-database.org/car/1767/Lotus-Eletre,4.901960784313726,4.541284403669724,157.77777777777777
Lotus,Eletre R,260,109.0,Lithium-ion,485.29347826086956,985.0,266,455,2.9,259.0,CCS,2250.0,611,5,AWD,JF - Luxury,5103,2019,1636,SUV,https://ev-database.org/car/1768/Lotus-Eletre-R,3.7593984962406015,4.174311926605505,339.65517241379314
Lotus,Eletre S,250,109.0,Lithium-ion,485.29347826086956,710.0,222,480,4.5,259.0,CCS,2250.0,611,5,AWD,JF - Luxury,5103,2019,1630,SUV,https://ev-database.org/car/2066/Lotus-Eletre-S,4.504504504504505,4.4036697247706424,157.77777777777777
Lotus,Emeya,250,98.9,Lithium-ion,485.29347826086956,710.0,198,520,4.2,240.0,CCS,2250.0,509,5,AWD,F - Luxury,5139,2005,1464,Liftback Sedan,https://ev-database.org/car/2141/Lotus-Emeya,5.05050505050505,5.257836198179979,169.04761904761904
Lotus,Emeya R,256,98.9,Lithium-ion,485.29347826086956,985.0,227,465,2.8,240.0,CCS,1225.0,509,5,AWD,F - Luxury,5139,2005,1464,Liftback Sedan,https://ev-database.org/car/2143/Lotus-Emeya-R,4.405286343612334,4.701718907987866,351.78571428571433
Lotus,Emeya S,250,98.9,Lithium-ion,485.29347826086956,710.0,198,520,4.2,240.0,CCS,2250.0,509,5,AWD,F - Luxury,5139,2005,1464,Liftback Sedan,https://ev-database.org/car/2142/Lotus-Emeya-S,5.05050505050505,5.257836198179979,169.04761904761904
Lucid,Air Grand Touring,270,112.0,Lithium-ion,6600.0,1200.0,143,665,3.0,184.0,CCS,0.0,456,5,AWD,F - Luxury,4975,1939,1410,Sedan,https://ev-database.org/car/1316/Lucid-Air-Grand-Touring,6.993006993006993,5.9375,400.0
Lucid,Air Pure RWD,200,92.0,Lithium-ion,5400.0,498.0127388535032,130,565,4.7,160.0,CCS,0.0,456,5,RWD,F - Luxury,4975,1939,1410,Sedan,https://ev-database.org/car/2116/Lucid-Air-Pure-RWD,7.6923076923076925,6.141304347826087,105.96015720287302
Lucid,Air Touring,250,92.0,Lithium-ion,5400.0,498.0127388535032,142,580,3.2,160.0,CCS,0.0,456,5,AWD,F - Luxury,4975,1939,1410,Sedan,https://ev-database.org/car/1317/Lucid-Air-Touring,7.042253521126761,6.304347826086956,155.62898089171975
Lynk&Co,02,180,65.0,Lithium-ion,485.29347826086956,343.0,149,370,5.5,90.0,CCS,1600.0,410,5,RWD,JC - Medium,4460,1845,1573,SUV,https://ev-database.org/car/3045/LynkCo-02,6.7114093959731544,5.6923076923076925,62.36363636363637
MG,Cyberster GT,200,74.4,Lithium-ion,485.29347826086956,725.0,168,395,3.2,85.0,CCS,1052.2610619469026,249,2,AWD,G - Sports,4535,1913,1329,Cabriolet,https://ev-database.org/car/2203/MG-Cyberster-GT,5.9523809523809526,5.309139784946236,226.5625
MG,Cyberster Trophy,195,74.4,Lithium-ion,485.29347826086956,475.0,146,425,5.0,85.0,CCS,1052.2610619469026,249,2,RWD,G - Sports,4535,1913,1329,Cabriolet,https://ev-database.org/car/2202/MG-Cyberster-Trophy,6.8493150684931505,5.712365591397849,95.0
MG,4 Electric 51 kWh,160,50.8,Lithium-ion,104.0,250.0,145,300,7.7,68.0,CCS,500.0,363,5,RWD,C - Medium,4287,1836,1504,Hatchback,https://ev-database.org/car/1707/MG-MG4-Electric-51-kWh,6.896551724137931,5.905511811023622,32.467532467532465
MG,4 Electric 64 kWh,160,61.7,Lithium-ion,104.0,250.0,142,360,7.9,116.0,CCS,500.0,363,5,RWD,C - Medium,4287,1836,1504,Hatchback,https://ev-database.org/car/1708/MG-MG4-Electric-64-kWh,7.042253521126761,5.834683954619124,31.645569620253163
MG,4 Electric 77 kWh,180,74.4,Lithium-ion,485.29347826086956,350.0,143,425,6.5,110.0,CCS,500.0,363,5,RWD,C - Medium,4287,1836,1516,Hatchback,https://ev-database.org/car/1973/MG-MG4-Electric-77-kWh,6.993006993006993,5.712365591397849,53.84615384615385
MG,4 Electric XPOWER,200,61.7,Lithium-ion,104.0,600.0,160,320,3.8,116.0,CCS,500.0,363,5,AWD,C - Medium,4287,1836,1516,Hatchback,https://ev-database.org/car/1944/MG-MG4-Electric-XPOWER,6.25,5.186385737439222,157.89473684210526
MG,5 Electric Long Range,185,57.4,Lithium-ion,485.29347826086956,280.0,151,335,7.7,60.0,CCS,500.0,479,5,FWD,C - Medium,4600,1818,1543,Station/Estate,https://ev-database.org/car/1474/MG-MG5-Electric-Long-Range,6.622516556291391,5.83623693379791,36.36363636363636
MG,5 Electric Standard Range,185,46.0,Lithium-ion,485.29347826086956,280.0,148,265,7.7,53.0,CCS,500.0,479,5,FWD,C - Medium,4600,1818,1543,Station/Estate,https://ev-database.org/car/1646/MG-MG5-Electric-Standard-Range,6.756756756756757,5.760869565217392,36.36363636363636
MG,S5  EV 49 kWh,170,47.1,Lithium-ion,485.29347826086956,250.0,139,275,8.0,80.0,CCS,750.0,453,5,RWD,JC - Medium,4476,1849,1621,SUV,https://ev-database.org/car/3146/MG-MGS5--EV-49-kWh,7.194244604316546,5.83864118895966,31.25
MG,S5  EV 64 kWh,190,62.1,Lithium-ion,485.29347826086956,350.0,134,365,6.3,90.0,CCS,750.0,453,5,RWD,JC - Medium,4476,1849,1621,SUV,https://ev-database.org/car/3147/MG-MGS5--EV-64-kWh,7.462686567164179,5.877616747181964,55.55555555555556
MG,ZS EV Long Range,175,68.3,Lithium-ion,485.29347826086956,280.0,155,370,8.4,82.0,CCS,500.0,448,5,FWD,JB - Compact,4323,1809,1649,SUV,https://ev-database.org/car/1541/MG-ZS-EV-Long-Range,6.451612903225806,5.417276720351391,33.33333333333333
MG,ZS EV Standard Range,175,49.0,Lithium-ion,485.29347826086956,280.0,153,265,8.6,50.0,CCS,500.0,448,5,FWD,JB - Compact,4323,1809,1649,SUV,https://ev-database.org/car/1540/MG-ZS-EV-Standard-Range,6.5359477124183005,5.408163265306122,32.55813953488372
Maserati,GranCabrio Folgore,290,83.0,Lithium-ion,485.29347826086956,1350.0,198,395,2.8,190.0,CCS,1052.2610619469026,151,4,AWD,F - Luxury,4966,1957,1365,Cabriolet,https://ev-database.org/car/2187/Maserati-GranCabrio-Folgore,5.05050505050505,4.759036144578313,482.14285714285717
Maserati,GranTurismo Folgore,325,83.0,Lithium-ion,485.29347826086956,1350.0,182,420,2.7,217.0,CCS,1052.2610619469026,270,4,AWD,F - Luxury,4959,1957,1353,Coupe,https://ev-database.org/car/1803/Maserati-GranTurismo-Folgore,5.4945054945054945,5.0602409638554215,499.99999999999994
Maserati,Grecale Folgore,220,95.0,Lithium-ion,485.29347826086956,820.0,220,400,4.1,110.0,CCS,1800.0,535,5,AWD,JE - Executive,4865,1948,1651,SUV,https://ev-database.org/car/1843/Maserati-Grecale-Folgore,4.545454545454546,4.2105263157894735,200.00000000000003
Maxus,MIFA 9,180,84.0,Lithium-ion,485.29347826086956,350.0,195,365,9.2,103.0,CCS,1000.0,31 Banana Boxes,7,FWD,N - Passenger Van,5270,2000,1840,Small Passenger Van,https://ev-database.org/car/1837/Maxus-MIFA-9,5.128205128205129,4.345238095238095,38.04347826086957
Mazda,6e 68.8 kWh,175,66.0,Lithium-ion,485.29347826086956,320.0,138,390,7.6,120.0,CCS,1500.0,456,5,RWD,D - Large,4921,1890,1491,Liftback Sedan,https://ev-database.org/car/3107/Mazda-6e-688-kWh,7.246376811594203,5.909090909090909,42.10526315789474
Mazda,6e Long Range 80 kWh,175,75.0,Lithium-ion,485.29347826086956,320.0,136,440,7.8,70.0,CCS,1500.0,456,5,RWD,D - Large,4921,1890,1491,Liftback Sedan,https://ev-database.org/car/3108/Mazda-6e-Long-Range-80-kWh,7.352941176470588,5.866666666666666,41.02564102564103
Mercedes-Benz,CLA 250+,210,85.0,Lithium-ion,485.29347826086956,335.0,122,565,6.7,235.0,CCS,1500.0,405,5,RWD,D - Large,4723,1855,1468,Sedan,https://ev-database.org/car/3139/Mercedes-Benz-CLA-250plus,8.19672131147541,6.647058823529412,50.0
Mercedes-Benz,CLA 350 4MATIC,210,85.0,Lithium-ion,485.29347826086956,515.0,126,550,4.9,235.0,CCS,1800.0,405,5,AWD,D - Large,4723,1855,1468,Sedan,https://ev-database.org/car/3140/Mercedes-Benz-CLA-350-4MATIC,7.936507936507937,6.470588235294118,105.10204081632652
Mercedes-Benz,EQA 250,160,66.5,Lithium-ion,300.0,385.0,146,395,8.6,100.0,CCS,1500.0,340,5,FWD,JC - Medium,4463,1834,1620,SUV,https://ev-database.org/car/1984/Mercedes-Benz-EQA-250,6.8493150684931505,5.93984962406015,44.76744186046512
Mercedes-Benz,EQA 250+,160,70.5,Lithium-ion,485.29347826086956,385.0,142,420,8.6,90.0,CCS,1500.0,340,5,FWD,JC - Medium,4463,1834,1620,SUV,https://ev-database.org/car/1985/Mercedes-Benz-EQA-250plus,7.042253521126761,5.957446808510638,44.76744186046512
Mercedes-Benz,EQA 300 4MATIC,160,66.5,Lithium-ion,300.0,390.0,162,350,7.7,100.0,CCS,1800.0,340,5,AWD,JC - Medium,4463,1834,1620,SUV,https://ev-database.org/car/1986/Mercedes-Benz-EQA-300-4MATIC,6.172839506172839,5.2631578947368425,50.64935064935065
Mercedes-Benz,EQA 350 4MATIC,160,66.5,Lithium-ion,300.0,520.0,162,350,6.0,100.0,CCS,1800.0,340,5,AWD,JC - Medium,4463,1834,1620,SUV,https://ev-database.org/car/1987/Mercedes-Benz-EQA-350-4MATIC,6.172839506172839,5.2631578947368425,86.66666666666667
Mercedes-Benz,EQB 250+,160,70.5,Lithium-ion,485.29347826086956,385.0,152,415,8.9,90.0,CCS,1400.0,495,7,FWD,JC - Medium,4684,1834,1667,SUV,https://ev-database.org/car/1988/Mercedes-Benz-EQB-250plus,6.578947368421052,5.886524822695035,43.258426966292134
Mercedes-Benz,EQB 300 4MATIC,160,66.5,Lithium-ion,300.0,390.0,168,345,8.0,100.0,CCS,1700.0,495,7,AWD,JC - Medium,4684,1834,1667,SUV,https://ev-database.org/car/1989/Mercedes-Benz-EQB-300-4MATIC,5.9523809523809526,5.18796992481203,48.75
Mercedes-Benz,EQB 350 4MATIC,160,66.5,Lithium-ion,300.0,520.0,168,345,6.2,100.0,CCS,1700.0,495,7,AWD,JC - Medium,4684,1834,1667,SUV,https://ev-database.org/car/1990/Mercedes-Benz-EQB-350-4MATIC,5.9523809523809526,5.18796992481203,83.87096774193549
Mercedes-Benz,EQE 300,210,89.0,Lithium-ion,485.29347826086956,550.0,163,525,7.3,120.0,CCS,750.0,430,5,RWD,E - Executive,4946,1906,1503,Sedan,https://ev-database.org/car/2204/Mercedes-Benz-EQE-300,6.134969325153374,5.898876404494382,75.34246575342466
Mercedes-Benz,EQE 350 4MATIC,210,90.6,Lithium-ion,360.0,765.0,173,515,6.3,141.0,CCS,1700.0,430,5,AWD,E - Executive,4946,1906,1503,Sedan,https://ev-database.org/car/2206/Mercedes-Benz-EQE-350-4MATIC,5.780346820809249,5.684326710816777,121.42857142857143
Mercedes-Benz,EQE 350+,210,96.0,Lithium-ion,485.29347826086956,565.0,164,555,6.5,141.0,CCS,750.0,430,5,RWD,E - Executive,4946,1906,1510,Sedan,https://ev-database.org/car/2205/Mercedes-Benz-EQE-350plus,6.097560975609756,5.78125,86.92307692307692
Mercedes-Benz,EQE 500 4MATIC,210,90.6,Lithium-ion,360.0,858.0,173,505,4.7,141.0,CCS,1700.0,430,5,AWD,E - Executive,4946,1906,1503,Sedan,https://ev-database.org/car/2207/Mercedes-Benz-EQE-500-4MATIC,5.780346820809249,5.5739514348785875,182.5531914893617
Mercedes-Benz,EQE AMG 43 4MATIC,210,90.6,Lithium-ion,360.0,858.0,207,450,4.2,141.0,CCS,1700.0,430,5,AWD,E - Executive,4964,1906,1495,Sedan,https://ev-database.org/car/2208/Mercedes-Benz-EQE-AMG-43-4MATIC,4.830917874396135,4.966887417218543,204.28571428571428
Mercedes-Benz,EQE AMG 53 4MATIC+,220,90.6,Lithium-ion,360.0,950.0,208,450,3.5,141.0,CCS,1700.0,430,5,AWD,E - Executive,4964,1906,1495,Sedan,https://ev-database.org/car/2209/Mercedes-Benz-EQE-AMG-53-4MATICplus,4.8076923076923075,4.966887417218543,271.42857142857144
Mercedes-Benz,EQE SUV 300,210,90.6,Lithium-ion,485.29347826086956,550.0,182,450,7.6,141.0,CCS,750.0,520,5,RWD,JE - Executive,4863,1940,1685,SUV,https://ev-database.org/car/2045/Mercedes-Benz-EQE-SUV-300,5.4945054945054945,4.966887417218543,72.36842105263159
Mercedes-Benz,EQE SUV 350 4MATIC,210,90.6,Lithium-ion,485.29347826086956,765.0,189,435,6.6,141.0,CCS,1800.0,520,5,AWD,JE - Executive,4863,1940,1685,SUV,https://ev-database.org/car/2047/Mercedes-Benz-EQE-SUV-350-4MATIC,5.291005291005291,4.801324503311259,115.90909090909092
Mercedes-Benz,EQE SUV 350+,210,96.0,Lithium-ion,485.29347826086956,565.0,164,475,6.9,141.0,CCS,750.0,520,5,RWD,JE - Executive,4863,1940,1685,SUV,https://ev-database.org/car/2046/Mercedes-Benz-EQE-SUV-350plus,6.097560975609756,4.947916666666667,81.88405797101449
Mercedes-Benz,EQE SUV 500 4MATIC,210,96.0,Lithium-ion,485.29347826086956,858.0,187,455,4.9,141.0,CCS,1800.0,520,5,AWD,JE - Executive,4863,1940,1685,SUV,https://ev-database.org/car/2048/Mercedes-Benz-EQE-SUV-500-4MATIC,5.347593582887701,4.739583333333333,175.1020408163265
Mercedes-Benz,EQE SUV AMG 43 4MATIC,210,90.6,Lithium-ion,360.0,858.0,214,425,4.3,141.0,CCS,1800.0,520,5,AWD,JE - Executive,4879,1940,1672,SUV,https://ev-database.org/car/1763/Mercedes-Benz-EQE-SUV-AMG-43-4MATIC,4.672897196261682,4.690949227373069,199.53488372093025
Mercedes-Benz,EQE SUV AMG 53 4MATIC+,240,90.6,Lithium-ion,360.0,1000.0,242,420,3.5,141.0,CCS,1800.0,520,5,AWD,JE - Executive,4879,1940,1672,SUV,https://ev-database.org/car/1764/Mercedes-Benz-EQE-SUV-AMG-53-4MATICplus,4.132231404958677,4.635761589403974,285.7142857142857
Mercedes-Benz,EQS 350,210,96.0,Lithium-ion,360.0,565.0,165,570,6.7,130.0,CCS,750.0,620,5,RWD,F - Luxury,5223,1926,1512,Sedan,https://ev-database.org/car/2155/Mercedes-Benz-EQS-350,6.0606060606060606,5.9375,84.32835820895522
Mercedes-Benz,EQS 450 4MATIC,210,118.0,Lithium-ion,485.29347826086956,800.0,180,655,5.7,160.0,CCS,1700.0,620,5,AWD,F - Luxury,5223,1926,1518,Sedan,https://ev-database.org/car/2194/Mercedes-Benz-EQS-450-4MATIC,5.555555555555555,5.5508474576271185,140.35087719298244
Mercedes-Benz,EQS 450+,210,118.0,Lithium-ion,485.29347826086956,568.0,173,685,6.2,160.0,CCS,750.0,620,5,RWD,F - Luxury,5223,1926,1518,Sedan,https://ev-database.org/car/2193/Mercedes-Benz-EQS-450plus,5.780346820809249,5.805084745762712,91.61290322580645
Mercedes-Benz,EQS 500 4MATIC,210,118.0,Lithium-ion,485.29347826086956,828.0,180,640,4.9,160.0,CCS,1700.0,620,5,AWD,F - Luxury,5223,1926,1518,Sedan,https://ev-database.org/car/2195/Mercedes-Benz-EQS-500-4MATIC,5.555555555555555,5.423728813559322,168.97959183673467
Mercedes-Benz,EQS 580 4MATIC,210,118.0,Lithium-ion,485.29347826086956,858.0,180,640,4.4,160.0,CCS,1700.0,620,5,AWD,F - Luxury,5223,1926,1518,Sedan,https://ev-database.org/car/2196/Mercedes-Benz-EQS-580-4MATIC,5.555555555555555,5.423728813559322,194.99999999999997
Mercedes-Benz,EQS AMG 53 4MATIC+,250,118.0,Lithium-ion,485.29347826086956,1020.0,222,585,3.4,160.0,CCS,1700.0,620,5,AWD,F - Luxury,5223,1926,1518,Sedan,https://ev-database.org/car/2197/Mercedes-Benz-EQS-AMG-53-4MATICplus,4.504504504504505,4.9576271186440675,300.0
Mercedes-Benz,EQS SUV 450 4MATIC,210,118.0,Lithium-ion,485.29347826086956,800.0,199,530,6.1,160.0,CCS,1800.0,645,7,AWD,JF - Luxury,5125,1959,1718,SUV,https://ev-database.org/car/2088/Mercedes-Benz-EQS-SUV-450-4MATIC,5.025125628140704,4.491525423728813,131.14754098360658
Mercedes-Benz,EQS SUV 450+,210,118.0,Lithium-ion,485.29347826086956,568.0,195,540,6.8,160.0,CCS,750.0,645,7,RWD,JF - Luxury,5125,1959,1718,SUV,https://ev-database.org/car/2087/Mercedes-Benz-EQS-SUV-450plus,5.128205128205129,4.576271186440678,83.52941176470588
Mercedes-Benz,EQS SUV 500 4MATIC,210,118.0,Lithium-ion,485.29347826086956,828.0,199,530,5.3,160.0,CCS,1800.0,645,7,AWD,JF - Luxury,5125,1959,1718,SUV,https://ev-database.org/car/2089/Mercedes-Benz-EQS-SUV-500-4MATIC,5.025125628140704,4.491525423728813,156.22641509433961
Mercedes-Benz,EQS SUV 580 4MATIC,210,118.0,Lithium-ion,485.29347826086956,858.0,199,530,4.7,160.0,CCS,1800.0,13 Banana Boxes,7,AWD,JF - Luxury,5125,1959,1718,SUV,https://ev-database.org/car/2090/Mercedes-Benz-EQS-SUV-580-4MATIC,5.025125628140704,4.491525423728813,182.5531914893617
Mercedes-Benz,EQS SUV Maybach 680,210,118.0,Lithium-ion,485.29347826086956,950.0,211,490,4.4,160.0,CCS,1800.0,440,4,AWD,JF - Luxury,5125,1959,1725,SUV,https://ev-database.org/car/2086/Mercedes-Benz-EQS-SUV-Maybach-680,4.739336492890995,4.1525423728813555,215.90909090909088
Mercedes-Benz,EQT 200 Long,132,45.0,Lithium-ion,485.29347826086956,245.0,177,220,13.3,50.0,CCS,1500.0,828,7,FWD,N - Passenger Van,4922,1859,1811,Small Passenger Van,https://ev-database.org/car/2239/Mercedes-Benz-EQT-200-Long,5.649717514124294,4.888888888888889,18.421052631578945
Mercedes-Benz,EQT 200 Standard,132,45.0,Lithium-ion,485.29347826086956,245.0,167,225,12.6,50.0,CCS,1500.0,551,5,FWD,N - Passenger Van,4498,1859,1819,Small Passenger Van,https://ev-database.org/car/1908/Mercedes-Benz-EQT-200-Standard,5.9880239520958085,5.0,19.444444444444446
Mercedes-Benz,EQV 250 Extra-Long,160,60.0,Lithium-ion,192.0,365.0,282,210,12.0,60.0,CCS,0.0,1410,7,FWD,N - Passenger Van,5370,1928,1911,Small Passenger Van,https://ev-database.org/car/2130/Mercedes-Benz-EQV-250-Extra-Long,3.5460992907801416,3.5,30.416666666666668
Mercedes-Benz,EQV 250 Long,160,60.0,Lithium-ion,192.0,365.0,282,215,12.0,60.0,CCS,0.0,1030,7,FWD,N - Passenger Van,5140,1928,1910,Small Passenger Van,https://ev-database.org/car/2129/Mercedes-Benz-EQV-250-Long,3.5460992907801416,3.5833333333333335,30.416666666666668
Mercedes-Benz,EQV 300 Extra-Long,140,90.0,Lithium-ion,288.0,365.0,249,315,12.2,96.0,CCS,0.0,1410,7,FWD,N - Passenger Van,5370,1928,1901,Small Passenger Van,https://ev-database.org/car/2274/Mercedes-Benz-EQV-300-Extra-Long,4.016064257028113,3.5,29.91803278688525
Mercedes-Benz,EQV 300 Long,160,90.0,Lithium-ion,288.0,365.0,276,320,12.1,96.0,CCS,0.0,1030,7,FWD,N - Passenger Van,5140,1928,1901,Small Passenger Van,https://ev-database.org/car/2131/Mercedes-Benz-EQV-300-Long,3.6231884057971016,3.5555555555555554,30.16528925619835
Mercedes-Benz,G 580,180,116.0,Lithium-ion,216.0,1164.0,267,360,4.7,150.0,CCS,0.0,555,5,AWD,JF - Luxury,4624,1931,1986,SUV,https://ev-database.org/car/2192/Mercedes-Benz-G-580,3.745318352059925,3.103448275862069,247.6595744680851
Mercedes-Benz,eVito Tourer Extra-Long 60 kWh,160,60.0,Lithium-ion,192.0,360.0,254,215,12.0,60.0,CCS,0.0,1390,8,FWD,N - Passenger Van,5370,1928,1890,Small Passenger Van,https://ev-database.org/car/2139/Mercedes-Benz-eVito-Tourer-Extra-Long-60-kWh,3.937007874015748,3.5833333333333335,30.0
Mercedes-Benz,eVito Tourer Long 60 kWh,160,60.0,Lithium-ion,192.0,360.0,259,220,12.0,60.0,CCS,0.0,990,8,FWD,N - Passenger Van,5140,1928,1890,Small Passenger Van,https://ev-database.org/car/2138/Mercedes-Benz-eVito-Tourer-Long-60-kWh,3.861003861003861,3.6666666666666665,30.0
Mercedes-Benz,eVito Tourer Long 90 kWh,160,90.0,Lithium-ion,288.0,360.0,260,325,12.1,96.0,CCS,0.0,990,8,FWD,N - Passenger Van,5140,1928,1890,Small Passenger Van,https://ev-database.org/car/2140/Mercedes-Benz-eVito-Tourer-Long-90-kWh,3.8461538461538463,3.611111111111111,29.75206611570248
Mini,Aceman E,160,38.5,Lithium-ion,485.29347826086956,290.0,129,230,7.9,60.0,CCS,750.0,300,5,FWD,JB - Compact,4079,1754,1514,SUV,https://ev-database.org/car/2190/Mini-Aceman-E,7.751937984496124,5.974025974025974,36.70886075949367
Mini,Aceman JCW,200,49.2,Lithium-ion,485.29347826086956,350.0,143,280,6.4,75.0,CCS,750.0,300,5,FWD,JB - Compact,4079,1754,1514,SUV,https://ev-database.org/car/3059/Mini-Aceman-JCW,6.993006993006993,5.691056910569105,54.6875
Mini,Aceman SE,170,49.2,Lithium-ion,485.29347826086956,330.0,129,290,7.1,75.0,CCS,750.0,300,5,FWD,JB - Compact,4079,1754,1514,SUV,https://ev-database.org/car/2191/Mini-Aceman-SE,7.751937984496124,5.89430894308943,46.47887323943662
Mini,Cooper E,160,36.6,Lithium-ion,485.29347826086956,290.0,125,250,7.3,60.0,CCS,0.0,200,4,FWD,B - Compact,3858,1756,1460,Hatchback,https://ev-database.org/car/1997/Mini-Cooper-E,8.0,6.830601092896175,39.726027397260275
Mini,Cooper JCW,200,49.2,Lithium-ion,485.29347826086956,350.0,135,290,5.9,75.0,CCS,0.0,200,4,FWD,B - Compact,3858,1756,1460,Hatchback,https://ev-database.org/car/3058/Mini-Cooper-JCW,7.407407407407407,5.89430894308943,59.32203389830508
Mini,Cooper SE,170,49.2,Lithium-ion,485.29347826086956,330.0,127,330,6.7,75.0,CCS,0.0,200,4,FWD,B - Compact,3858,1756,1460,Hatchback,https://ev-database.org/car/1998/Mini-Cooper-SE,7.874015748031496,6.7073170731707314,49.25373134328358
Mini,Countryman E,170,64.6,Lithium-ion,485.29347826086956,250.0,140,380,8.6,94.0,CCS,750.0,460,5,FWD,JC - Medium,4433,1843,1656,SUV,https://ev-database.org/car/1994/Mini-Countryman-E,7.142857142857143,5.882352941176471,29.069767441860467
Mini,Countryman SE ALL4,180,64.6,Lithium-ion,485.29347826086956,494.0,149,365,5.6,94.0,CCS,1200.0,460,5,AWD,JC - Medium,4433,1843,1656,SUV,https://ev-database.org/car/1995/Mini-Countryman-SE-ALL4,6.7114093959731544,5.65015479876161,88.21428571428572
NIO,EL6 Long Range,200,90.0,Lithium-ion,96.0,700.0,170,435,4.5,135.0,CCS,1200.0,579,5,AWD,JE - Executive,4854,1995,1703,SUV,https://ev-database.org/car/1922/NIO-EL6-Long-Range,5.882352941176471,4.833333333333333,155.55555555555554
NIO,EL6 Standard Range,200,73.5,Lithium-ion,118.0,700.0,181,365,4.5,110.0,CCS,1200.0,579,5,AWD,JE - Executive,4854,1995,1703,SUV,https://ev-database.org/car/1921/NIO-EL6-Standard-Range,5.524861878453039,4.965986394557823,155.55555555555554
NIO,EL7 Long Range,200,90.0,Lithium-ion,96.0,850.0,185,430,3.9,100.0,CCS,2000.0,570,5,AWD,JF - Luxury,4912,1987,1720,SUV,https://ev-database.org/car/1789/NIO-EL7-Long-Range,5.405405405405405,4.777777777777778,217.94871794871796
NIO,EL7 Standard Range,200,73.5,Lithium-ion,118.0,850.0,198,355,3.9,110.0,CCS,2000.0,570,5,AWD,JF - Luxury,4912,1987,1720,SUV,https://ev-database.org/car/1788/NIO-EL7-Standard-Range,5.05050505050505,4.829931972789115,217.94871794871796
NIO,EL8 Long Range,200,90.0,Lithium-ion,96.0,850.0,185,440,4.1,190.0,CCS,2000.0,265,6,AWD,JF - Luxury,5099,1989,1750,SUV,https://ev-database.org/car/2223/NIO-EL8-Long-Range,5.405405405405405,4.888888888888889,207.31707317073173
NIO,EL8 Standard Range,200,73.5,Lithium-ion,118.0,850.0,196,360,4.1,110.0,CCS,2000.0,265,6,AWD,JF - Luxury,5099,1989,1750,SUV,https://ev-database.org/car/2222/NIO-EL8-Standard-Range,5.1020408163265305,4.8979591836734695,207.31707317073173
NIO,ET5 Long Range,200,90.0,Lithium-ion,96.0,700.0,167,500,4.0,100.0,CCS,1400.0,386,5,AWD,E - Executive,4790,1960,1499,Sedan,https://ev-database.org/car/1787/NIO-ET5-Long-Range,5.9880239520958085,5.555555555555555,175.0
NIO,ET5 Standard Range,200,73.5,Lithium-ion,118.0,700.0,175,410,4.0,110.0,CCS,1400.0,386,5,AWD,E - Executive,4790,1960,1499,Sedan,https://ev-database.org/car/1786/NIO-ET5-Standard-Range,5.714285714285714,5.578231292517007,175.0
NIO,ET5 Touring Long Range,200,90.0,Lithium-ion,96.0,700.0,178,485,4.0,135.0,CCS,1400.0,450,5,AWD,E - Executive,4790,1960,1499,Station/Estate,https://ev-database.org/car/1916/NIO-ET5-Touring-Long-Range,5.617977528089888,5.388888888888889,175.0
NIO,ET5 Touring Standard Range,200,73.5,Lithium-ion,118.0,700.0,169,400,4.0,110.0,CCS,1400.0,450,5,AWD,E - Executive,4790,1960,1499,Station/Estate,https://ev-database.org/car/1915/NIO-ET5-Touring-Standard-Range,5.9171597633136095,5.442176870748299,175.0
NIO,ET7 Long Range,200,90.0,Lithium-ion,96.0,850.0,178,505,3.8,100.0,CCS,2000.0,363,5,AWD,F - Luxury,5101,1987,1509,Sedan,https://ev-database.org/car/1752/NIO-ET7-Long-Range,5.617977528089888,5.611111111111111,223.6842105263158
NIO,ET7 Standard Range,200,73.5,Lithium-ion,118.0,850.0,191,415,3.8,110.0,CCS,2000.0,363,5,AWD,F - Luxury,5101,1987,1509,Sedan,https://ev-database.org/car/1751/NIO-ET7-Standard-Range,5.2356020942408374,5.64625850340136,223.6842105263158
Nissan,Ariya 63kWh,160,63.0,Lithium-ion,485.29347826086956,300.0,175,335,7.5,90.0,CCS,750.0,468,5,FWD,JC - Medium,4595,1850,1660,SUV,https://ev-database.org/car/1301/Nissan-Ariya-63kWh,5.714285714285714,5.317460317460317,40.0
Nissan,Ariya 87kWh,160,87.0,Lithium-ion,485.29347826086956,300.0,169,450,7.6,110.0,CCS,750.0,468,5,FWD,JC - Medium,4595,1850,1660,SUV,https://ev-database.org/car/1302/Nissan-Ariya-87kWh,5.9171597633136095,5.172413793103448,39.473684210526315
